id_apto,cc_postulado,fecha,ocupacion,interes,estado
7966101,1509656504,2022-12-22,Otra,Habitación,pendiente
7585696,1483324657,2022-12-11,Otra,Apartamento completo,pendiente
7967007,1461173596,2022-11-20,Docente,Apartamento completo,pendiente
7962743,1584849833,2023-02-24,Estudiante,Apartamento completo,pendiente
7968106,1512344890,2023-02-19,Colaborador,Habitación,pendiente
7940548,1552094218,2023-02-26,Estudiante,Habitación,pendiente
7963433,1946882887,2023-02-28,Colaborador,Habitación,pendiente
7966164,1535056886,2023-02-27,Otra,Apartamento completo,pendiente
4942541,1535622797,2023-02-26,Estudiante,Habitación,pendiente
7963498,1293160631,2023-02-04,Estudiante,Habitación,pendiente
7850577,1948036498,2022-11-18,Estudiante,Apartamento completo,pendiente
7928862,1875894767,2022-11-29,Estudiante,Apartamento completo,pendiente
7631429,1932364919,2022-11-09,Colaborador,Apartamento completo,pendiente
7962167,1452304082,2022-11-28,Docente,Habitación,pendiente
7847460,1836244454,2022-12-28,Docente,Habitación,pendiente
7791895,1271434103,2023-01-03,Estudiante,Apartamento completo,pendiente
7852276,1880395501,2023-03-06,Estudiante,Habitación,pendiente
7125039,1519700483,2023-01-10,Docente,Habitación,pendiente
7959691,1685792434,2023-02-04,Estudiante,Apartamento completo,pendiente
6553384,1590908660,2022-11-28,Docente,Habitación,pendiente
7974676,1071561447,2023-02-05,Colaborador,Apartamento completo,pendiente
7922162,1270584082,2022-11-27,Docente,Apartamento completo,pendiente
7893143,1970499568,2022-12-15,Otra,Habitación,pendiente
7899636,1216550909,2023-02-07,Estudiante,Apartamento completo,pendiente
7955747,1910918116,2022-12-08,Docente,Apartamento completo,pendiente
6557181,1437090978,2022-11-22,Docente,Apartamento completo,pendiente
7962165,1135124851,2022-11-20,Otra,Apartamento completo,pendiente
7630807,1097568418,2023-03-14,Otra,Habitación,pendiente
7967296,1368753370,2022-11-13,Colaborador,Habitación,pendiente
7233111,1783591892,2023-02-10,Otra,Habitación,pendiente
7968068,1778113107,2023-02-17,Otra,Habitación,pendiente
7943276,1851937896,2023-01-11,Otra,Habitación,pendiente
7847168,1371043344,2022-12-12,Colaborador,Habitación,pendiente
7326180,1774790286,2023-01-04,Docente,Habitación,pendiente
7960038,1931794320,2023-02-28,Colaborador,Habitación,pendiente
5816842,1914446310,2023-01-22,Estudiante,Habitación,pendiente
7708063,1068667131,2022-12-20,Otra,Apartamento completo,pendiente
7972541,1885539104,2022-12-23,Otra,Habitación,pendiente
7022490,1665479167,2022-11-17,Otra,Habitación,pendiente
7928363,1853023142,2023-02-22,Colaborador,Habitación,pendiente
7887875,1708207017,2023-01-25,Otra,Apartamento completo,pendiente
6803729,1322739630,2023-02-17,Docente,Apartamento completo,pendiente
7961920,1151283691,2022-11-20,Colaborador,Habitación,pendiente
7964187,1866197703,2022-11-26,Otra,Apartamento completo,pendiente
7971517,1824259890,2023-01-01,Docente,Apartamento completo,pendiente
7964187,1889275228,2023-03-13,Otra,Habitación,pendiente
7962988,1467996762,2022-12-07,Colaborador,Apartamento completo,pendiente
7962328,1833214226,2023-01-10,Otra,Habitación,pendiente
7932866,1176625818,2023-01-20,Otra,Habitación,pendiente
7922162,1433061166,2022-12-23,Estudiante,Habitación,pendiente
7778442,1501817187,2022-11-06,Estudiante,Apartamento completo,pendiente
7859664,1037041096,2023-02-18,Estudiante,Habitación,pendiente
5619944,1244906171,2023-02-08,Docente,Habitación,pendiente
6806478,1364415632,2022-11-03,Estudiante,Apartamento completo,pendiente
5619944,1504317410,2022-11-04,Otra,Habitación,pendiente
7973172,1870093210,2023-03-02,Otra,Apartamento completo,pendiente
7144483,1336458030,2022-11-03,Otra,Habitación,pendiente
7966714,1503081923,2022-11-05,Docente,Apartamento completo,pendiente
7754034,1558485184,2022-12-06,Otra,Apartamento completo,pendiente
7923079,1097154702,2022-12-25,Colaborador,Habitación,pendiente
7959632,1721717032,2023-01-17,Estudiante,Habitación,pendiente
7969077,1477484361,2023-03-02,Estudiante,Apartamento completo,pendiente
7175533,1845339993,2023-02-07,Colaborador,Apartamento completo,pendiente
7449455,1498307130,2023-02-15,Estudiante,Apartamento completo,pendiente
7955490,1767640973,2022-12-17,Docente,Apartamento completo,pendiente
7788288,1138370871,2023-02-28,Estudiante,Habitación,pendiente
7973518,1453730324,2022-12-02,Estudiante,Habitación,pendiente
7958114,1279772670,2023-01-11,Estudiante,Apartamento completo,pendiente
7967012,1727679736,2022-11-18,Docente,Apartamento completo,pendiente
5436378,1191049898,2023-02-12,Colaborador,Habitación,pendiente
7964538,1140661149,2023-03-08,Otra,Habitación,pendiente
7959550,1620398067,2022-11-07,Otra,Habitación,pendiente
7653862,1593083208,2022-11-30,Docente,Habitación,pendiente
7955747,1215256259,2023-02-15,Estudiante,Apartamento completo,pendiente
7964534,1690332771,2022-11-23,Estudiante,Habitación,pendiente
7964534,1676891363,2022-11-15,Colaborador,Apartamento completo,pendiente
7934191,1799817048,2023-02-05,Estudiante,Habitación,pendiente
7754773,1465934148,2023-02-15,Otra,Habitación,pendiente
6735708,1344661293,2023-03-15,Docente,Apartamento completo,pendiente
7943867,1577477366,2023-01-22,Estudiante,Apartamento completo,pendiente
7124999,1558328133,2022-12-08,Docente,Apartamento completo,pendiente
7967450,1292850413,2023-01-15,Colaborador,Habitación,pendiente
7939537,1183144484,2022-11-06,Colaborador,Habitación,pendiente
7962220,1771030303,2023-03-08,Colaborador,Habitación,pendiente
7125021,1104788309,2022-11-17,Colaborador,Apartamento completo,pendiente
7125036,1273087801,2022-12-03,Estudiante,Habitación,pendiente
7906673,1026908717,2022-12-18,Estudiante,Habitación,pendiente
7955333,1426912437,2023-02-15,Colaborador,Habitación,pendiente
7936937,1481454610,2022-12-05,Estudiante,Habitación,pendiente
7908420,1925165241,2022-12-22,Colaborador,Apartamento completo,pendiente
7973203,1905090455,2023-01-04,Docente,Habitación,pendiente
7204750,1279734504,2023-02-16,Otra,Habitación,pendiente
7964913,1838490246,2023-01-07,Docente,Habitación,pendiente
7948449,1625534822,2022-11-21,Estudiante,Habitación,pendiente
7918893,1119531301,2023-01-12,Colaborador,Habitación,pendiente
7585696,1586074319,2022-12-13,Colaborador,Habitación,pendiente
7967007,1031456742,2022-12-25,Estudiante,Habitación,pendiente
7935277,1641020952,2023-01-09,Otra,Habitación,pendiente
7903272,1877833833,2022-12-09,Otra,Apartamento completo,pendiente
7962167,1497796219,2022-12-01,Docente,Habitación,pendiente
7936937,1195716654,2023-02-13,Otra,Apartamento completo,pendiente
7967296,1416495124,2023-01-17,Colaborador,Apartamento completo,pendiente
6553384,1239311849,2023-01-11,Docente,Habitación,pendiente
7566635,1608055957,2023-02-16,Otra,Apartamento completo,pendiente
7864639,1611247203,2023-02-26,Colaborador,Apartamento completo,pendiente
6558056,1172561087,2022-11-07,Otra,Apartamento completo,pendiente
6863932,1573690548,2022-12-14,Docente,Habitación,pendiente
7631429,1737405177,2022-11-25,Docente,Habitación,pendiente
10001842,1123216803,2022-12-18,Estudiante,Apartamento completo,pendiente
5619793,1800235246,2022-12-06,Docente,Habitación,pendiente
7848995,1619877874,2022-11-20,Otra,Habitación,pendiente
7867714,1515835108,2022-11-19,Colaborador,Habitación,pendiente
7966927,1984324110,2023-01-21,Docente,Apartamento completo,pendiente
7648593,1469552708,2023-03-11,Docente,Habitación,pendiente
7974890,1874414057,2023-01-03,Estudiante,Habitación,pendiente
7924852,1825895952,2022-12-26,Docente,Habitación,pendiente
7950961,1079505393,2022-12-10,Otra,Apartamento completo,pendiente
7080318,1906627851,2023-02-12,Colaborador,Habitación,pendiente
7123506,1126527210,2022-12-19,Estudiante,Apartamento completo,pendiente
10025907,1720336214,2022-11-13,Otra,Habitación,pendiente
7387828,1876467958,2022-11-26,Colaborador,Apartamento completo,pendiente
7708360,1162515400,2022-11-01,Estudiante,Habitación,pendiente
7924149,1439292399,2022-11-10,Estudiante,Habitación,pendiente
7948853,1976732709,2022-11-24,Colaborador,Apartamento completo,pendiente
10025646,1656411818,2022-12-24,Docente,Habitación,pendiente
7681924,1142341799,2023-01-07,Colaborador,Habitación,pendiente
7962513,1113792084,2023-02-08,Otra,Habitación,pendiente
7287400,1624289213,2023-01-06,Otra,Habitación,pendiente
7960587,1906006588,2023-01-08,Otra,Apartamento completo,pendiente
6024251,1273429132,2022-12-05,Otra,Habitación,pendiente
7956290,1332409083,2022-11-16,Estudiante,Habitación,pendiente
7648593,1726370602,2022-11-30,Otra,Habitación,pendiente
7888585,1082108096,2023-01-22,Estudiante,Apartamento completo,pendiente
7668519,1672215832,2022-11-06,Otra,Habitación,pendiente
7551215,1609002883,2023-01-25,Colaborador,Habitación,pendiente
7972667,1880195867,2023-02-21,Estudiante,Habitación,pendiente
7945231,1894288001,2022-11-09,Otra,Habitación,pendiente
10025907,1138947494,2022-11-29,Estudiante,Habitación,pendiente
7627585,1008439929,2023-01-24,Otra,Habitación,pendiente
7969983,1292641362,2022-11-16,Estudiante,Apartamento completo,pendiente
7954334,1917191009,2023-02-18,Otra,Habitación,pendiente
7933066,1122699872,2022-12-17,Docente,Habitación,pendiente
7974213,1657755983,2023-01-06,Docente,Habitación,pendiente
7869627,1146177519,2022-11-02,Colaborador,Apartamento completo,pendiente
7791348,1902946656,2023-01-13,Docente,Apartamento completo,pendiente
7946151,1299325611,2022-11-02,Docente,Apartamento completo,pendiente
7942357,1168523703,2022-12-01,Colaborador,Habitación,pendiente
7860635,1198456773,2023-02-09,Estudiante,Apartamento completo,pendiente
7947691,1254366876,2022-12-24,Estudiante,Habitación,pendiente
7869115,1769028032,2022-11-25,Colaborador,Apartamento completo,pendiente
5619944,1630805458,2023-03-08,Estudiante,Apartamento completo,pendiente
7937038,1086578091,2023-03-10,Colaborador,Apartamento completo,pendiente
6977709,1887640341,2022-11-15,Otra,Habitación,pendiente
7960328,1916612096,2023-02-28,Otra,Apartamento completo,pendiente
7945350,1566257915,2023-01-30,Docente,Habitación,pendiente
7974784,1853656639,2023-02-18,Estudiante,Apartamento completo,pendiente
7915228,1395161000,2022-11-11,Docente,Apartamento completo,pendiente
7952756,1230335310,2023-01-25,Estudiante,Apartamento completo,pendiente
7944902,1116382207,2023-02-19,Estudiante,Habitación,pendiente
7059159,1582305791,2023-02-12,Estudiante,Apartamento completo,pendiente
7019783,1554666208,2022-11-03,Otra,Apartamento completo,pendiente
7917124,1968420666,2023-01-26,Docente,Habitación,pendiente
7566737,1503446290,2023-02-07,Docente,Habitación,pendiente
7958114,1276510936,2022-11-23,Estudiante,Habitación,pendiente
7787299,1407671238,2022-11-01,Otra,Habitación,pendiente
7974760,1873670144,2023-02-21,Docente,Habitación,pendiente
7123401,1446819949,2023-01-14,Estudiante,Apartamento completo,pendiente
7698637,1726328008,2022-11-10,Estudiante,Habitación,pendiente
7123506,1914184345,2022-11-30,Docente,Apartamento completo,pendiente
7919704,1947467826,2023-02-13,Docente,Habitación,pendiente
7227052,1755619435,2022-12-02,Colaborador,Habitación,pendiente
7958891,1697610408,2023-02-06,Colaborador,Habitación,pendiente
7087985,1657380195,2023-01-23,Docente,Habitación,pendiente
7777300,1207999940,2023-03-13,Colaborador,Habitación,pendiente
7964538,1510972965,2022-12-14,Colaborador,Habitación,pendiente
7955115,1762016053,2022-11-05,Docente,Apartamento completo,pendiente
7836858,1645716334,2023-01-25,Docente,Habitación,pendiente
7282995,1502357242,2022-11-11,Colaborador,Apartamento completo,pendiente
7966739,1675669204,2023-01-17,Colaborador,Habitación,pendiente
5816842,1995405128,2022-11-16,Estudiante,Habitación,pendiente
7954794,1237906241,2023-01-11,Docente,Apartamento completo,pendiente
7961021,1843539971,2023-02-25,Estudiante,Apartamento completo,pendiente
7960770,1091820209,2023-03-07,Otra,Apartamento completo,pendiente
7901730,1837154987,2023-02-18,Colaborador,Apartamento completo,pendiente
7901040,1337696105,2022-11-09,Docente,Apartamento completo,pendiente
6558658,1140523953,2022-12-04,Docente,Apartamento completo,pendiente
6880068,1420451578,2023-03-06,Estudiante,Apartamento completo,pendiente
7922777,1939946563,2023-03-02,Colaborador,Apartamento completo,pendiente
7857848,1233020293,2023-01-05,Otra,Apartamento completo,pendiente
7961677,1169631207,2022-12-23,Estudiante,Apartamento completo,pendiente
7943353,1373957127,2022-12-01,Docente,Habitación,pendiente
7956228,1608270483,2022-11-19,Docente,Apartamento completo,pendiente
7854345,1563890930,2022-12-28,Otra,Apartamento completo,pendiente
7962165,1802598088,2022-12-13,Otra,Apartamento completo,pendiente
6860569,1551679575,2023-02-14,Estudiante,Habitación,pendiente
7865877,1384359400,2022-12-02,Otra,Apartamento completo,pendiente
7812728,1845285077,2023-01-24,Docente,Habitación,pendiente
6977709,1207493632,2022-12-11,Colaborador,Habitación,pendiente
7751135,1049221071,2023-01-16,Colaborador,Habitación,pendiente
7952756,1883726747,2023-02-17,Docente,Apartamento completo,pendiente
6481718,1708298184,2022-11-15,Estudiante,Habitación,pendiente
7851707,1332952747,2023-03-09,Estudiante,Apartamento completo,pendiente
7886089,1717333790,2023-03-15,Colaborador,Habitación,pendiente
7256605,1214560625,2023-02-19,Otra,Habitación,pendiente
7751135,1757583551,2023-03-15,Otra,Apartamento completo,pendiente
7957308,1655864433,2022-11-04,Estudiante,Habitación,pendiente
7792128,1824289837,2023-02-04,Estudiante,Apartamento completo,pendiente
7907970,1167473344,2022-12-09,Docente,Habitación,pendiente
7812728,1420695181,2023-01-05,Docente,Habitación,pendiente
7962770,1647299259,2022-11-19,Colaborador,Habitación,pendiente
7869960,1613182305,2022-12-10,Colaborador,Apartamento completo,pendiente
7177566,1947332475,2023-01-12,Otra,Apartamento completo,pendiente
7179496,1376352496,2023-01-31,Estudiante,Habitación,pendiente
7936927,1884077761,2023-02-03,Colaborador,Habitación,pendiente
7379275,1449931429,2023-02-05,Docente,Apartamento completo,pendiente
7932718,1904632722,2022-11-11,Docente,Habitación,pendiente
7693259,1066204174,2023-03-12,Otra,Habitación,pendiente
7966603,1641320673,2023-03-13,Estudiante,Habitación,pendiente
7966852,1583619251,2022-12-06,Estudiante,Apartamento completo,pendiente
7960443,1755333600,2023-01-21,Otra,Habitación,pendiente
7865025,1956147311,2023-02-13,Docente,Habitación,pendiente
7960459,1126827179,2022-12-19,Colaborador,Habitación,pendiente
7966164,1998066248,2023-03-09,Otra,Habitación,pendiente
7857848,1218126004,2022-12-03,Colaborador,Habitación,pendiente
7492943,1667819065,2022-11-25,Estudiante,Habitación,pendiente
7959308,1069048861,2023-02-26,Colaborador,Apartamento completo,pendiente
7956003,1460348659,2022-12-14,Otra,Apartamento completo,pendiente
7967007,1134352893,2022-11-25,Estudiante,Habitación,pendiente
6908409,1833477504,2023-01-27,Otra,Apartamento completo,pendiente
7965351,1518027097,2023-02-17,Estudiante,Apartamento completo,pendiente
7968756,1034524702,2023-03-10,Estudiante,Apartamento completo,pendiente
7967296,1548287231,2022-11-15,Estudiante,Apartamento completo,pendiente
7936937,1309099564,2023-02-04,Docente,Habitación,pendiente
7952741,1180365847,2022-11-05,Otra,Habitación,pendiente
7928468,1398859919,2023-02-21,Docente,Apartamento completo,pendiente
7943309,1707375330,2023-02-05,Estudiante,Apartamento completo,pendiente
7940424,1309847917,2022-11-19,Otra,Habitación,pendiente
7908433,1005571725,2022-12-11,Colaborador,Apartamento completo,pendiente
7884697,1670357935,2022-11-16,Otra,Apartamento completo,pendiente
7907001,1103140553,2023-01-22,Docente,Habitación,pendiente
7966519,1031355610,2022-12-19,Docente,Habitación,pendiente
7958114,1461043226,2023-02-23,Estudiante,Apartamento completo,pendiente
7938791,1123647995,2022-11-04,Otra,Habitación,pendiente
7852276,1406633251,2022-12-22,Estudiante,Habitación,pendiente
7002672,1658992536,2023-01-09,Colaborador,Apartamento completo,pendiente
7893419,1154993261,2023-02-14,Otra,Apartamento completo,pendiente
7947659,1739073062,2022-11-06,Docente,Apartamento completo,pendiente
7935978,1718677279,2023-02-28,Docente,Habitación,pendiente
7768391,1279242020,2022-12-31,Otra,Apartamento completo,pendiente
7868215,1334501132,2023-03-15,Docente,Habitación,pendiente
7965987,1890693866,2022-12-14,Colaborador,Apartamento completo,pendiente
